DATE,TIME,TYPE,REF #,DESCRIPTION,Misc Fees,Commissions & Fees,AMOUNT,BALANCE
3/30/24,00:00:00,BAL,,Cash balance at the start of business day 30.03 CST,,,,"42,105.76"
3/31/24,00:00:00,BAL,,Cash balance at the start of business day 31.03 CST,,,,"42,105.76"
4/1/24,00:00:00,BAL,,Cash balance at the start of business day 01.04 CST,,,,"42,105.76"
4/2/24,00:00:00,BAL,,Cash balance at the start of business day 02.04 CST,,,,"42,105.76"
4/3/24,00:00:00,BAL,,Cash balance at the start of business day 03.04 CST,,,,"42,105.76"
4/3/24,12:20:02,TRD,1000349431282,BOT +1 ALB 100 (Weeklys) 5 APR 24 118 PUT @.04 CBOE,-0.01,,-4.00,"42,101.75"
4/3/24,13:30:33,TRD,1000371822505,SOLD -1 ALB 100 (Weeklys) 12 APR 24 117 PUT @.47 CBOE,-0.01,-0.65,47.00,"42,148.09"
4/4/24,00:00:00,BAL,,Cash balance at the start of business day 04.04 CST,,,,"42,148.09"
4/5/24,00:00:00,BAL,,Cash balance at the start of business day 05.04 CST,,,,"42,148.09"
4/5/24,09:49:38,TRD,1000349431253,BOT +1 MRNA 100 (Weeklys) 5 APR 24 99 PUT @.03 NASDAQ,-0.01,,-3.00,"42,145.08"
4/5/24,10:06:35,TRD,1000377863214,SOLD -1 MRNA 100 (Weeklys) 12 APR 24 96 PUT @.51,-0.01,-0.65,51.00,"42,195.42"
4/5/24,10:54:15,TRD,1000349431270,BOT +2 W 100 (Weeklys) 5 APR 24 61 PUT @.03 CBOE,-0.02,,-6.00,"42,189.40"
4/5/24,11:01:56,TRD,1000378972035,SOLD -2 W 100 (Weeklys) 12 APR 24 57 PUT @.27 CBOE,-0.03,-1.30,54.00,"42,242.07"
4/5/24,11:53:11,TRD,1000358464101,BOT +1 W 100 (Weeklys) 5 APR 24 61 PUT @.02 CBOE,-0.01,,-2.00,"42,240.06"
4/5/24,11:53:12,TRD,1000358464101,BOT +1 W 100 (Weeklys) 5 APR 24 61 PUT @.02 CBOE,-0.01,,-2.00,"42,238.05"
4/5/24,11:57:01,TRD,1000378973016,SOLD -1 W 100 (Weeklys) 12 APR 24 57 PUT @.27 MIAX,-0.01,-0.65,27.00,"42,264.39"
4/5/24,11:58:25,TRD,1000378973038,SOLD -1 W 100 (Weeklys) 12 APR 24 57 PUT @.27 CBOE,-0.01,-0.65,27.00,"42,290.73"
4/6/24,00:00:00,BAL,,Cash balance at the start of business day 06.04 CST,,,,"42,290.73"
4/7/24,00:00:00,BAL,,Cash balance at the start of business day 07.04 CST,,,,"42,290.73"
4/8/24,00:00:00,BAL,,Cash balance at the start of business day 08.04 CST,,,,"42,290.73"
4/9/24,00:00:00,BAL,,Cash balance at the start of business day 09.04 CST,,,,"42,290.73"
4/9/24,08:30:10,TRD,1000377863215,BOT +1 MRNA 100 (Weeklys) 12 APR 24 96 PUT @.05 CBOE,-0.01,,-5.00,"42,285.72"
4/10/24,00:00:00,BAL,,Cash balance at the start of business day 10.04 CST,,,,"42,285.72"
4/11/24,00:00:00,BAL,,Cash balance at the start of business day 11.04 CST,,,,"42,285.72"
4/11/24,08:37:23,TRD,1000371822506,BOT +1 ALB 100 (Weeklys) 12 APR 24 117 PUT @.04 PHLX,-0.01,,-4.00,"42,281.71"
4/11/24,11:12:44,TRD,1000393309950,SOLD -1 ALB 100 19 APR 24 117 PUT @.48 CBOE,-0.01,-0.65,48.00,"42,329.05"
4/11/24,11:14:09,TRD,1000393309981,SOLD -1 ALB 100 19 APR 24 118 PUT @.60 CBOE,-0.01,-0.65,60.00,"42,388.39"
4/11/24,11:52:55,TRD,1000378973039,BOT +1 W 100 (Weeklys) 12 APR 24 57 PUT @.03 PHLX,-0.01,,-3.00,"42,385.38"
4/11/24,11:52:55,TRD,1000378973017,BOT +1 W 100 (Weeklys) 12 APR 24 57 PUT @.03,-0.01,,-3.00,"42,382.37"
4/11/24,11:52:55,TRD,1000378973025,BOT +2 W 100 (Weeklys) 12 APR 24 57 PUT @.03 CBOE,-0.02,,-6.00,"42,376.35"
4/11/24,12:01:33,TRD,1000394386276,SOLD -2 W 100 19 APR 24 55 PUT @.19 CBOE,-0.03,-1.30,38.00,"42,413.02"
4/11/24,12:02:13,TRD,1000394386286,SOLD -2 W 100 19 APR 24 56 PUT @.27 CBOE,-0.03,-1.30,54.00,"42,465.69"
4/12/24,00:00:00,BAL,,Cash balance at the start of business day 12.04 CST,,,,"42,465.69"
4/13/24,00:00:00,BAL,,Cash balance at the start of business day 13.04 CST,,,,"42,465.69"
4/14/24,00:00:00,BAL,,Cash balance at the start of business day 14.04 CST,,,,"42,465.69"
4/15/24,00:00:00,BAL,,Cash balance at the start of business day 15.04 CST,,,,"42,465.69"
4/16/24,00:00:00,BAL,,Cash balance at the start of business day 16.04 CST,,,,"42,465.69"
4/16/24,02:31:02,DOI,80755895986,BANK INT 031624-041524 TD BANK USA NA 15.48 US$,,,15.48,"42,481.17"
4/17/24,00:00:00,BAL,,Cash balance at the start of business day 17.04 CST,,,,"42,481.17"
4/18/24,00:00:00,BAL,,Cash balance at the start of business day 18.04 CST,,,,"42,481.17"
4/19/24,00:00:00,BAL,,Cash balance at the start of business day 19.04 CST,,,,"42,481.17"
4/19/24,11:46:49,TRD,1000417563452,SOLD -1 DIAGONAL ALB 100 (Weeklys) 26 APR 24/19 APR 24 116/117 PUT @1.03 ISE,-0.02,-1.30,103.00,"42,582.85"
4/19/24,11:47:46,TRD,1000417563464,SOLD -1 DIAGONAL ALB 100 (Weeklys) 26 APR 24/19 APR 24 117/118 PUT @.72 ISE,-0.02,-1.30,72.00,"42,653.53"
4/19/24,11:50:54,TRD,1000417563484,SOLD -2 DIAGONAL W 100 (Weeklys) 26 APR 24/19 APR 24 54/55 PUT @.69 CBOE,-0.05,-2.60,138.00,"42,788.88"
4/19/24,13:48:09,TRD,1000418716848,SOLD -1 CALENDAR W 100 (Weeklys) 26 APR 24/19 APR 24 56 PUT @.67 CBOE,-0.02,-1.30,67.00,"42,854.56"
4/19/24,13:48:09,TRD,1000418716848,SOLD -1 CALENDAR W 100 (Weeklys) 26 APR 24/19 APR 24 56 PUT @.67 CBOE,-0.04,-1.30,67.00,"42,920.22"
4/20/24,00:00:00,BAL,,Cash balance at the start of business day 20.04 CST,,,,"42,920.22"
4/21/24,00:00:00,BAL,,Cash balance at the start of business day 21.04 CST,,,,"42,920.22"
4/22/24,00:00:00,BAL,,Cash balance at the start of business day 22.04 CST,,,,"42,920.22"
4/23/24,00:00:00,BAL,,Cash balance at the start of business day 23.04 CST,,,,"42,920.22"
4/24/24,00:00:00,BAL,,Cash balance at the start of business day 24.04 CST,,,,"42,920.22"
4/25/24,00:00:00,BAL,,Cash balance at the start of business day 25.04 CST,,,,"42,920.22"
4/26/24,00:00:00,BAL,,Cash balance at the start of business day 26.04 CST,,,,"42,920.22"
4/26/24,11:58:18,TRD,1000433875140,SOLD -1 DIAGONAL ALB 100 (Weeklys) 10 MAY 24/26 APR 24 115/116 PUT @4.39 CBOE,-0.02,-1.30,439.00,"43,357.90"
4/26/24,11:59:08,TRD,1000433875146,SOLD -1 DIAGONAL ALB 100 (Weeklys) 10 MAY 24/26 APR 24 116/117 PUT @4.55 CBOE,-0.02,-1.30,455.00,"43,811.58"
4/26/24,12:03:37,TRD,1000433875152,SOLD -2 DIAGONAL W 100 (Weeklys) 10 MAY 24/26 APR 24 53/54 PUT @2.40 CBOE,-0.06,-2.60,480.00,"44,288.92"
4/26/24,12:11:00,TRD,1000433875166,SOLD -2 DIAGONAL W 100 (Weeklys) 10 MAY 24/26 APR 24 54/56 PUT @1.15 CBOE,-0.06,-2.60,230.00,"44,516.26"
4/27/24,00:00:00,BAL,,Cash balance at the start of business day 27.04 CST,,,,"44,516.26"
4/28/24,00:00:00,BAL,,Cash balance at the start of business day 28.04 CST,,,,"44,516.26"
4/29/24,00:00:00,BAL,,Cash balance at the start of business day 29.04 CST,,,,"44,516.26"
4/29/24,09:46:35,TRD,1000435855934,SOLD -1 CALENDAR ALB 100 17 MAY 24/10 MAY 24 115 PUT @.68 CBOE,-0.02,-1.30,68.00,"44,582.94"
4/29/24,09:51:36,TRD,1000437482058,BOT +1 ALB 100 17 MAY 24 115 PUT @2.53 CBOE,-0.01,-0.65,-253.00,"44,329.28"
4/29/24,09:54:41,TRD,1000437482096,SOLD -1 ALB 100 (Weeklys) 10 MAY 24 115 PUT @1.73 CBOE,-0.01,-0.65,173.00,"44,501.62"
4/30/24,00:00:00,BAL,,Cash balance at the start of business day 30.04 CST,,,,"44,501.62"
5/1/24,00:00:00,BAL,,Cash balance at the start of business day 01.05 CST,,,,"44,501.62"
5/2/24,00:00:00,BAL,,Cash balance at the start of business day 02.05 CST,,,,"44,501.62"
5/2/24,13:47:42,TRD,1000446447779,BOT +2 W 100 (Weeklys) 10 MAY 24 53 PUT @.39 CBOE,-0.02,-1.30,-78.00,"44,422.30"
5/3/24,00:00:00,BAL,,Cash balance at the start of business day 03.05 CST,,,,"44,422.30"
5/3/24,08:30:12,TRD,1000446447903,BOT +1 ALB 100 (Weeklys) 10 MAY 24 115 PUT @.44 CBOE,-0.01,-0.65,-44.00,"44,377.64"
5/3/24,08:30:18,TRD,1000446447870,BOT +1 ALB 100 (Weeklys) 10 MAY 24 116 PUT @.46 CBOE,-0.01,-0.65,-46.00,"44,330.98"
5/3/24,08:51:26,TRD,1000447328247,BOT +1 W 100 (Weeklys) 10 MAY 24 54 PUT @.12 CBOE,-0.01,-0.65,-12.00,"44,318.32"
5/3/24,08:51:26,TRD,1000447328247,BOT +1 W 100 (Weeklys) 10 MAY 24 54 PUT @.12 CBOE,-0.01,-0.65,-12.00,"44,305.66"
5/4/24,00:00:00,BAL,,Cash balance at the start of business day 04.05 CST,,,,"44,305.66"
5/5/24,00:00:00,BAL,,Cash balance at the start of business day 05.05 CST,,,,"44,305.66"
5/6/24,00:00:00,BAL,,Cash balance at the start of business day 06.05 CST,,,,"44,422.30"
5/6/24,10:11:05,TRD,1000452519555,SOLD -1 ALB 100 (Weeklys) 10 MAY 24 121 PUT @.32 CBOE,-0.01,-0.65,32.00,"44,453.64"
5/6/24,10:11:05,TRD,1000452519555,SOLD -1 ALB 100 (Weeklys) 10 MAY 24 121 PUT @.32 CBOE,-0.02,-0.65,32.00,"44,484.97"
5/6/24,10:15:33,TRD,1000452519608,SOLD -2 W 100 (Weeklys) 10 MAY 24 61 PUT @.31 MIAX,-0.03,-1.30,62.00,"44,545.64"
5/6/24,10:16:14,TRD,1000452519620,SOLD -2 W 100 (Weeklys) 10 MAY 24 62 PUT @.47 CBOE,-0.03,-1.30,94.00,"44,638.31"
5/6/24,10:19:11,TRD,1000452519653,BOT +2 W 100 (Weeklys) 10 MAY 24 62 PUT @.45 CBOE,-0.02,-1.30,-90.00,"44,546.99"
5/6/24,10:20:18,TRD,1000452519673,SOLD -2 W 100 (Weeklys) 10 MAY 24 60 PUT @.18 CBOE,-0.03,-1.30,36.00,"44,581.66"
