DATE,TIME,TYPE,REF #,DESCRIPTION,Misc Fees,Commissions & Fees,AMOUNT,BALANCE
7/19/24,08:37:46,TRD,1000979978245,BOT +1 AAPL 100 19 JUL 24 215 PUT @.04 CBOE,-0.01,,-4.00,"44,424.21"
7/19/24,09:29:07,TRD,1001062524891,SOLD -1 AAPL 100 (Weeklys) 26 JUL 24 215 PUT @.62 CBOE,-0.01,-0.65,62.00,"44,485.55"
7/19/24,09:31:47,TRD,1001062525147,SOLD -1 NVDA 100 (Weeklys) 26 JUL 24 110 PUT @.83 CBOE,-0.01,-0.65,83.00,"44,567.89"
7/19/24,13:58:41,TRD,1000981996009,BOT +1 GTLB 100 19 JUL 24 47 PUT @.03 CBOE,-0.01,,-3.00,"44,564.88"
7/19/24,13:58:41,TRD,1000981539647,BOT +1 GTLB 100 19 JUL 24 47 PUT @.03 NASDAQ,-0.01,,-3.00,"44,561.87"
7/19/24,14:45:46,TRD,1001070828632,SOLD -1 NVDA 100 (Weeklys) 26 JUL 24 108 PUT @.57 CBOE,-0.01,-0.65,57.00,"44,618.21"
7/20/24,00:00:00,BAL,,Cash balance at the start of business day 20.07 CST,,,,"44,618.21"
7/21/24,00:00:00,BAL,,Cash balance at the start of business day 21.07 CST,,,,"44,618.21"
7/22/24,00:00:00,BAL,,Cash balance at the start of business day 22.07 CST,,,,"44,618.21"
7/20/24,14:02:25,RAD,83669096213,CALL WAYFAIR INC $61 EXP 07/19/24: EXP: 2.0 .W240719C61,,,,"44,618.21"
7/23/24,00:00:00,BAL,,Cash balance at the start of business day 23.07 CST,,,,"44,618.21"
7/23/24,08:35:40,TRD,1001062525148,BOT +1 NVDA 100 (Weeklys) 26 JUL 24 110 PUT @.08,-0.01,-0.65,-8.00,"44,609.55"
7/23/24,08:40:09,TRD,1001070828633,BOT +1 NVDA 100 (Weeklys) 26 JUL 24 108 PUT @.06 CBOE,-0.01,-0.65,-6.00,"44,602.89"
7/23/24,09:37:19,TRD,1001089450959,SOLD -2 NVDA 100 (Weeklys) 2 AUG 24 112 PUT @.63 CBOE,-0.03,-1.30,126.00,"44,727.56"
7/23/24,10:03:07,TRD,1001090367255,SOLD -1 W 100 (Weeklys) 2 AUG 24 61 CALL @1.11 PHLX,-0.01,-0.65,111.00,"44,837.90"
7/24/24,00:00:00,BAL,,Cash balance at the start of business day 24.07 CST,,,,"44,837.90"
7/25/24,00:00:00,BAL,,Cash balance at the start of business day 25.07 CST,,,,"44,837.90"
7/26/24,00:00:00,BAL,,Cash balance at the start of business day 26.07 CST,,,,"44,837.90"
7/26/24,10:47:18,TRD,1001062524892,BOT +1 AAPL 100 (Weeklys) 26 JUL 24 215 PUT @.06 CBOE,-0.01,-0.65,-6.00,"44,831.24"
7/26/24,10:52:51,TRD,1001133559714,SOLD -1 AAPL 100 (Weeklys) 2 AUG 24 207.5 PUT @1.29 MIAX,-0.01,-0.65,129.00,"44,959.58"
7/26/24,11:49:16,TRD,1001134915861,BOT +1 AAPL 100 (Weeklys) 2 AUG 24 207.5 PUT @1.14 CBOE,-0.01,-0.65,-114.00,"44,844.92"
7/27/24,00:00:00,BAL,,Cash balance at the start of business day 27.07 CST,,,,"44,844.92"
7/28/24,00:00:00,BAL,,Cash balance at the start of business day 28.07 CST,,,,"44,844.92"
7/29/24,00:00:00,BAL,,Cash balance at the start of business day 29.07 CST,,,,"44,844.92"
7/29/24,10:15:14,TRD,1001145559990,SOLD -1 GOOGL 100 (Weeklys) 2 AUG 24 162.5 PUT @.64 PHLX,-0.01,-0.65,64.00,"44,908.26"
7/29/24,10:36:36,TRD,1001146457058,SOLD -1 NVDA 100 (Weeklys) 2 AUG 24 104 PUT @.82 CBOE,-0.01,-0.65,82.00,"44,989.60"
7/30/24,00:00:00,BAL,,Cash balance at the start of business day 30.07 CST,,,,"44,989.60"
7/30/24,20:01:57,DOI,84069491587,SCHWAB1 INT 06/27-07/29 18.01 US$,,,18.01,"45,007.61"
7/31/24,00:00:00,BAL,,Cash balance at the start of business day 31.07 CST,,,,"45,007.61"
7/31/24,08:30:01,TRD,1001145559991,BOT +1 GOOGL 100 (Weeklys) 2 AUG 24 162.5 PUT @.06 PHLX,-0.01,-0.65,-6.00,"45,000.95"
8/1/24,00:00:00,BAL,,Cash balance at the start of business day 01.08 CST,,,,"45,000.95"
8/1/24,08:31:34,TRD,1001146457059,BOT +1 NVDA 100 (Weeklys) 2 AUG 24 104 PUT @.08 CBOE,-0.01,-0.65,-8.00,"44,992.29"
8/2/24,00:00:00,BAL,,Cash balance at the start of business day 02.08 CST,,,,"44,992.29"
8/2/24,13:23:12,TRD,1001208066820,SOLD -2 DIAGONAL NVDA 100 (Weeklys) 9 AUG 24/2 AUG 24 109/112 PUT @.00 CBOE,-0.09,-2.60,,"44,989.60"
8/3/24,00:00:00,BAL,,Cash balance at the start of business day 03.08 CST,,,,"44,989.60"
8/4/24,00:00:00,BAL,,Cash balance at the start of business day 04.08 CST,,,,"44,989.60"
8/5/24,00:00:00,BAL,,Cash balance at the start of business day 05.08 CST,,,,"44,989.60"
8/3/24,02:10:07,RAD,84263149975,CALL WAYFAIR INC $61 EXP 08/02/24: EXP: 1.0 .W240802C61,,,,"44,989.60"
8/5/24,09:19:57,TRD,1001216755764,SOLD -1 NVDA 100 (Weeklys) 9 AUG 24 80 PUT @.76 CBOE,-0.01,-0.65,76.00,"45,064.94"
8/5/24,09:22:28,TRD,1001216755975,SOLD -1 AAPL 100 (Weeklys) 9 AUG 24 190 PUT @.82 PHLX,-0.01,-0.65,82.00,"45,146.28"
8/6/24,00:00:00,BAL,,Cash balance at the start of business day 06.08 CST,,,,"45,146.28"
8/6/24,09:35:34,TRD,1001216755765,BOT +1 NVDA 100 (Weeklys) 9 AUG 24 80 PUT @.08 CBOE,-0.01,-0.65,-8.00,"45,137.62"
8/7/24,00:00:00,BAL,,Cash balance at the start of business day 07.08 CST,,,,"45,137.62"
8/8/24,00:00:00,BAL,,Cash balance at the start of business day 08.08 CST,,,,"45,137.62"
8/8/24,08:30:06,TRD,1001217764013,BOT +1 AAPL 100 (Weeklys) 9 AUG 24 190 PUT @.06 CBOE,-0.01,-0.65,-6.00,"45,130.96"
8/8/24,12:27:44,TRD,1001264304442,SOLD -1 DIAGONAL NVDA 100 (Weeklys) 30 AUG 24/9 AUG 24 98/109 PUT @.00 CBOE,-0.03,-1.30,,"45,129.63"
8/8/24,12:27:45,TRD,1001264304442,SOLD -1 DIAGONAL NVDA 100 (Weeklys) 30 AUG 24/9 AUG 24 98/109 PUT @.00 CBOE,-0.05,-1.30,,"45,128.28"
8/8/24,13:24:23,TRD,1001265069598,SOLD -1 JNJ 100 16 AUG 24 155 PUT @.35 PHLX,-0.01,-0.65,35.00,"45,162.62"
8/9/24,00:00:00,BAL,,Cash balance at the start of business day 09.08 CST,,,,"45,162.62"
8/10/24,00:00:00,BAL,,Cash balance at the start of business day 10.08 CST,,,,"45,162.62"
8/11/24,00:00:00,BAL,,Cash balance at the start of business day 11.08 CST,,,,"45,162.62"
8/12/24,00:00:00,BAL,,Cash balance at the start of business day 12.08 CST,,,,"45,162.62"
8/13/24,00:00:00,BAL,,Cash balance at the start of business day 13.08 CST,,,,"45,162.62"
8/14/24,00:00:00,BAL,,Cash balance at the start of business day 14.08 CST,,,,"45,162.62"
8/15/24,00:00:00,BAL,,Cash balance at the start of business day 15.08 CST,,,,"45,162.62"
8/16/24,00:00:00,BAL,,Cash balance at the start of business day 16.08 CST,,,,"45,162.62"
8/16/24,08:30:11,TRD,1001265069599,BOT +1 JNJ 100 16 AUG 24 155 PUT @.03 CBOE,-0.01,,-3.00,"45,159.61"
8/17/24,00:00:00,BAL,,Cash balance at the start of business day 17.08 CST,,,,"45,159.61"
8/18/24,00:00:00,BAL,,Cash balance at the start of business day 18.08 CST,,,,"45,159.61"
8/19/24,00:00:00,BAL,,Cash balance at the start of business day 19.08 CST,,,,"45,159.61"
8/20/24,00:00:00,BAL,,Cash balance at the start of business day 20.08 CST,,,,"45,159.61"
8/20/24,09:43:59,TRD,1001364872826,SOLD -1 AAPL 100 (Weeklys) 23 AUG 24 220 PUT @.39,-0.01,-0.65,39.00,"45,197.95"
8/20/24,14:13:17,TRD,1001370271578,SOLD -1 PYPL 100 (Weeklys) 30 AUG 24 69 PUT @.37 CBOE,-0.01,-0.65,37.00,"45,234.29"
8/21/24,00:00:00,BAL,,Cash balance at the start of business day 21.08 CST,,,,"45,234.29"
8/22/24,00:00:00,BAL,,Cash balance at the start of business day 22.08 CST,,,,"45,234.29"
8/23/24,00:00:00,BAL,,Cash balance at the start of business day 23.08 CST,,,,"45,234.29"
8/23/24,09:02:24,TRD,1001364872827,BOT +1 AAPL 100 (Weeklys) 23 AUG 24 220 PUT @.04 CBOE,-0.01,,-4.00,"45,230.28"
8/23/24,10:50:48,TRD,1001405818120,SOLD -2 SHOP 100 (Weeklys) 30 AUG 24 72 PUT @.24 CBOE,-0.03,-1.30,48.00,"45,276.95"
8/23/24,10:52:18,TRD,1001405818197,SOLD -1 NKE 100 (Weeklys) 30 AUG 24 80 PUT @.16 CBOE,-0.01,-0.65,16.00,"45,292.29"
8/24/24,00:00:00,BAL,,Cash balance at the start of business day 24.08 CST,,,,"45,292.29"
8/25/24,00:00:00,BAL,,Cash balance at the start of business day 25.08 CST,,,,"45,292.29"
8/26/24,00:00:00,BAL,,Cash balance at the start of business day 26.08 CST,,,,"45,292.29"
8/27/24,00:00:00,BAL,,Cash balance at the start of business day 27.08 CST,,,,"45,292.29"
8/28/24,00:00:00,BAL,,Cash balance at the start of business day 28.08 CST,,,,"45,292.29"
8/29/24,00:00:00,BAL,,Cash balance at the start of business day 29.08 CST,,,,"45,292.29"
8/29/24,08:30:00,TRD,1001264304852,BOT +1 NVDA 100 (Weeklys) 30 AUG 24 98 PUT @.06 PHLX,-0.01,-0.65,-6.00,"45,285.63"
8/29/24,08:30:00,TRD,1001264304852,BOT +1 NVDA 100 (Weeklys) 30 AUG 24 98 PUT @.06 PHLX,-0.01,-0.65,-6.00,"45,278.97"
8/29/24,08:54:16,TRD,1001370271579,BOT +1 PYPL 100 (Weeklys) 30 AUG 24 69 PUT @.04,-0.01,,-4.00,"45,274.96"
8/29/24,13:03:03,TRD,1001459213612,SOLD -1 SBUX 100 (Weeklys) 6 SEP 24 92 PUT @.33 CBOE,-0.01,-0.65,33.00,"45,307.30"
8/29/24,13:04:03,TRD,1001459213655,SOLD -1 NKE 100 (Weeklys) 6 SEP 24 80 PUT @.18 CBOE,-0.01,-0.65,18.00,"45,324.64"
8/29/24,13:04:43,TRD,1001459213683,SOLD -1 SHOP 100 (Weeklys) 6 SEP 24 70 PUT @.25 CBOE,-0.01,-0.65,25.00,"45,348.98"
8/29/24,19:32:32,DOI,85349847856,SCHWAB1 INT 07/30-08/28 16.73 US$,,,16.73,"45,365.71"
8/30/24,00:00:00,BAL,,Cash balance at the start of business day 30.08 CST,,,,"45,365.71"
8/30/24,08:55:27,TRD,1001405818198,BOT +1 NKE 100 (Weeklys) 30 AUG 24 80 PUT @.02 CBOE,-0.01,,-2.00,"45,363.70"
8/30/24,09:32:17,TRD,1001405818121,BOT +1 SHOP 100 (Weeklys) 30 AUG 24 72 PUT @.03 NASDAQ,-0.01,,-3.00,"45,360.69"
8/30/24,09:43:21,TRD,1001405818121,BOT +1 SHOP 100 (Weeklys) 30 AUG 24 72 PUT @.03 NASDAQ,-0.01,,-3.00,"45,357.68"
8/30/24,10:12:11,TRD,1001468703980,SOLD -2 NVDA 100 (Weeklys) 6 SEP 24 110 PUT @.65,-0.03,-1.30,130.00,"45,486.35"
8/31/24,00:00:00,BAL,,Cash balance at the start of business day 31.08 CST,,,,"45,486.35"
9/1/24,00:00:00,BAL,,Cash balance at the start of business day 01.09 CST,,,,"45,486.35"
9/2/24,00:00:00,BAL,,Cash balance at the start of business day 02.09 CST,,,,"45,486.35"
9/3/24,00:00:00,BAL,,Cash balance at the start of business day 03.09 CST,,,,"45,486.35"
9/4/24,00:00:00,BAL,,Cash balance at the start of business day 04.09 CST,,,,"45,486.35"
9/5/24,00:00:00,BAL,,Cash balance at the start of business day 05.09 CST,,,,"45,486.35"
9/6/24,00:00:00,BAL,,Cash balance at the start of business day 06.09 CST,,,,"45,486.35"
9/6/24,12:47:21,TRD,1001459213656,BOT +1 NKE 100 (Weeklys) 6 SEP 24 80 PUT @.02 CBOE,-0.01,,-2.00,"45,484.34"
9/6/24,13:59:00,TRD,1001527596641,SOLD -1 DIAGONAL SBUX 100 (Weeklys) 27 SEP 24/6 SEP 24 87/92 PUT @.06 ISE,-0.02,-1.30,6.00,"45,489.02"
9/6/24,13:59:51,TRD,1001527596611,SOLD -2 DIAGONAL NVDA 100 (Weeklys) 27 SEP 24/6 SEP 24 106/110 PUT @.05 CBOE,-0.09,-2.60,10.00,"45,496.33"
9/6/24,14:00:41,TRD,1001527596675,SOLD -1 DIAGONAL SHOP 100 (Weeklys) 27 SEP 24/6 SEP 24 68/70 PUT @.00 CBOE,-0.03,-1.30,,"45,495.00"
9/7/24,00:00:00,BAL,,Cash balance at the start of business day 07.09 CST,,,,"45,495.00"
9/8/24,00:00:00,BAL,,Cash balance at the start of business day 08.09 CST,,,,"45,495.00"
9/9/24,00:00:00,BAL,,Cash balance at the start of business day 09.09 CST,,,,"45,495.00"
9/9/24,11:44:56,TRD,1001537652925,SOLD -2 SHOP 100 (Weeklys) 27 SEP 24 62 PUT @.57 PHLX,-0.03,-1.30,114.00,"45,607.67"
9/10/24,00:00:00,BAL,,Cash balance at the start of business day 10.09 CST,,,,"45,607.67"
9/11/24,00:00:00,BAL,,Cash balance at the start of business day 11.09 CST,,,,"45,607.67"
9/12/24,00:00:00,BAL,,Cash balance at the start of business day 12.09 CST,,,,"45,607.67"
9/13/24,00:00:00,BAL,,Cash balance at the start of business day 13.09 CST,,,,"45,607.67"
9/14/24,00:00:00,BAL,,Cash balance at the start of business day 14.09 CST,,,,"45,607.67"
9/15/24,00:00:00,BAL,,Cash balance at the start of business day 15.09 CST,,,,"45,607.67"
9/16/24,00:00:00,BAL,,Cash balance at the start of business day 16.09 CST,,,,"45,607.67"
9/17/24,00:00:00,BAL,,Cash balance at the start of business day 17.09 CST,,,,"45,607.67"
9/17/24,08:30:06,TRD,1001537652926,BOT +2 SHOP 100 (Weeklys) 27 SEP 24 62 PUT @.06 CBOE,-0.02,-1.30,-12.00,"45,594.35"
9/18/24,00:00:00,BAL,,Cash balance at the start of business day 18.09 CST,,,,"45,594.35"
9/19/24,00:00:00,BAL,,Cash balance at the start of business day 19.09 CST,,,,"45,594.35"
9/19/24,12:16:57,TRD,1001537653091,BOT +1 SBUX 100 (Weeklys) 27 SEP 24 87 PUT @.04,-0.01,,-4.00,"45,590.34"
9/20/24,00:00:00,BAL,,Cash balance at the start of business day 20.09 CST,,,,"45,590.34"
9/21/24,00:00:00,BAL,,Cash balance at the start of business day 21.09 CST,,,,"45,590.34"
9/22/24,00:00:00,BAL,,Cash balance at the start of business day 22.09 CST,,,,"45,590.34"
9/23/24,00:00:00,BAL,,Cash balance at the start of business day 23.09 CST,,,,"45,590.34"
9/23/24,08:30:10,TRD,1001537653139,BOT +1 SHOP 100 (Weeklys) 27 SEP 24 68 PUT @.03 CBOE,-0.01,,-3.00,"45,587.33"
9/24/24,00:00:00,BAL,,Cash balance at the start of business day 24.09 CST,,,,"45,587.33"
9/24/24,08:38:50,TRD,1001537653188,BOT +1 NVDA 100 (Weeklys) 27 SEP 24 106 PUT @.07 PHLX,-0.01,-0.65,-7.00,"45,579.67"
9/24/24,08:39:40,TRD,1001537653188,BOT +1 NVDA 100 (Weeklys) 27 SEP 24 106 PUT @.07 PHLX,-0.01,-0.65,-7.00,"45,572.01"
9/24/24,09:05:57,TRD,1001681138062,SOLD -1 W 100 (Weeklys) 4 OCT 24 61 CALL @.27 CBOE,-0.01,-0.65,27.00,"45,598.35"
9/24/24,09:05:57,TRD,1001681138062,SOLD -1 W 100 (Weeklys) 4 OCT 24 61 CALL @.27 CBOE,-0.02,-0.65,27.00,"45,624.68"
9/24/24,14:42:33,TRD,1001689445421,SOLD -2 ROKU 100 (Weeklys) 27 SEP 24 72 PUT @.22 MIAX,-0.03,-1.30,44.00,"45,667.35"
9/24/24,14:43:40,TRD,1001689445521,SOLD -2 SBUX 100 (Weeklys) 27 SEP 24 92 PUT @.20 CBOE,-0.03,-1.30,40.00,"45,706.02"
9/25/24,00:00:00,BAL,,Cash balance at the start of business day 25.09 CST,,,,"45,706.02"
9/25/24,14:53:38,TRD,1001702113477,SOLD -2 SBUX 100 (Weeklys) 4 OCT 24 91 PUT @.30 MIAX,-0.03,-1.30,60.00,"45,764.69"
9/26/24,00:00:00,BAL,,Cash balance at the start of business day 26.09 CST,,,,"45,764.69"
9/26/24,09:10:41,TRD,1001689445522,BOT +2 SBUX 100 (Weeklys) 27 SEP 24 92 PUT @.02 CBOE,-0.02,,-4.00,"45,760.67"
9/27/24,00:00:00,BAL,,Cash balance at the start of business day 27.09 CST,,,,"45,760.67"
9/27/24,09:38:10,TRD,1001689445422,BOT +2 ROKU 100 (Weeklys) 27 SEP 24 72 PUT @.02 NASDAQ,-0.02,,-4.00,"45,756.65"
9/27/24,10:33:20,TRD,1001724265630,SOLD -1 W 100 (Weeklys) 4 OCT 24 52 PUT @.47 BOX,-0.01,-0.65,47.00,"45,802.99"
9/27/24,10:33:20,TRD,1001724265630,SOLD -1 W 100 (Weeklys) 4 OCT 24 52 PUT @.47 BOX,-0.02,-0.65,47.00,"45,849.32"
9/27/24,10:37:08,TRD,1001724265971,SOLD -1 ROKU 100 (Weeklys) 4 OCT 24 70 PUT @.38 CBOE,-0.01,-0.65,38.00,"45,886.66"
9/27/24,10:37:08,TRD,1001724265971,SOLD -1 ROKU 100 (Weeklys) 4 OCT 24 70 PUT @.38 CBOE,-0.02,-0.65,38.00,"45,923.99"
9/27/24,12:09:20,TRD,1001727248211,SOLD -2 RBLX 100 (Weeklys) 4 OCT 24 40 PUT @.41 CBOE,-0.03,-1.30,82.00,"46,004.66"
9/27/24,19:26:03,DOI,86533788821,SCHWAB1 INT 08/29-09/26 13.76 US$,,,13.76,"46,018.42"
9/28/24,00:00:00,BAL,,Cash balance at the start of business day 28.09 CST,,,,"46,018.42"
9/29/24,00:00:00,BAL,,Cash balance at the start of business day 29.09 CST,,,,"46,018.42"
9/30/24,00:00:00,BAL,,Cash balance at the start of business day 30.09 CST,,,,"46,018.42"
10/1/24,00:00:00,BAL,,Cash balance at the start of business day 01.10 CST,,,,"46,018.42"
10/2/24,00:00:00,BAL,,Cash balance at the start of business day 02.10 CST,,,,"46,018.42"
10/3/24,00:00:00,BAL,,Cash balance at the start of business day 03.10 CST,,,,"46,018.42"
10/3/24,10:45:09,TRD,1001702113478,BOT +1 SBUX 100 (Weeklys) 4 OCT 24 91 PUT @.03,-0.01,,-3.00,"46,015.41"
10/3/24,11:21:09,TRD,1001702113478,BOT +1 SBUX 100 (Weeklys) 4 OCT 24 91 PUT @.03,-0.01,,-3.00,"46,012.40"
10/3/24,12:41:09,TRD,1001724265972,BOT +2 ROKU 100 (Weeklys) 4 OCT 24 70 PUT @.04,-0.02,,-8.00,"46,004.38"
10/3/24,13:36:12,TRD,1001781097585,SOLD -2 ROKU 100 (Weeklys) 11 OCT 24 68 PUT @.25 MIAX,-0.03,-1.30,50.00,"46,053.05"
10/3/24,13:36:41,TRD,1001781097624,SOLD -1 SBUX 100 (Weeklys) 11 OCT 24 90 PUT @.21 CBOE,-0.01,-0.65,21.00,"46,073.39"
10/3/24,13:36:41,TRD,1001781097624,SOLD -1 SBUX 100 (Weeklys) 11 OCT 24 90 PUT @.21 CBOE,-0.02,-0.65,21.00,"46,093.72"
10/4/24,00:00:00,BAL,,Cash balance at the start of business day 04.10 CST,,,,"46,093.72"
10/4/24,08:43:04,TRD,1001724265631,BOT +2 W 100 (Weeklys) 4 OCT 24 52 PUT @.05 CBOE,-0.02,,-10.00,"46,083.70"
10/4/24,10:48:11,TRD,1001727248212,BOT +2 RBLX 100 (Weeklys) 4 OCT 24 40 PUT @.03 CBOE,-0.02,,-6.00,"46,077.68"
10/4/24,12:25:59,TRD,1001793600798,SOLD -1 AMD 100 (Weeklys) 11 OCT 24 155 PUT @.71 CBOE,-0.01,-0.65,71.00,"46,148.02"
10/4/24,14:57:05,TRD,1001796433486,SOLD -2 DIAGONAL W 100 (Weeklys) 11 OCT 24/4 OCT 24 62/61 CALL @.20 ISE,-0.05,-1.30,40.00,"46,186.67"
10/5/24,00:00:00,BAL,,Cash balance at the start of business day 05.10 CST,,,,"46,186.67"
10/6/24,00:00:00,BAL,,Cash balance at the start of business day 06.10 CST,,,,"46,186.67"
10/7/24,00:00:00,BAL,,Cash balance at the start of business day 07.10 CST,,,,"46,186.67"
10/8/24,00:00:00,BAL,,Cash balance at the start of business day 08.10 CST,,,,"46,186.67"
10/8/24,11:24:23,TRD,1001781097586,BOT +2 ROKU 100 (Weeklys) 11 OCT 24 68 PUT @.03 CBOE,-0.02,,-6.00,"46,180.65"
10/9/24,00:00:00,BAL,,Cash balance at the start of business day 09.10 CST,,,,"46,180.65"
10/10/24,00:00:00,BAL,,Cash balance at the start of business day 10.10 CST,,,,"46,180.65"
10/10/24,10:16:21,TRD,1001781097625,BOT +2 SBUX 100 (Weeklys) 11 OCT 24 90 PUT @.02 CBOE,-0.02,,-4.00,"46,176.63"
10/10/24,10:24:08,TRD,1001793600799,BOT +1 AMD 100 (Weeklys) 11 OCT 24 155 PUT @.07 CBOE,-0.01,-0.65,-7.00,"46,168.97"
10/10/24,12:32:22,TRD,1001848294052,SOLD -2 ALB 100 18 OCT 24 94 PUT @.49 CBOE,-0.03,-1.30,98.00,"46,265.64"
10/10/24,12:33:05,TRD,1001848294128,SOLD -1 AMD 100 18 OCT 24 150 PUT @.48 BOX,-0.01,-0.65,48.00,"46,312.98"
10/10/24,12:34:15,TRD,1001848294203,SOLD -1 AMD 100 18 OCT 24 150 PUT @.50 CBOE,-0.01,-0.65,50.00,"46,362.32"
10/11/24,00:00:00,BAL,,Cash balance at the start of business day 11.10 CST,,,,"46,362.32"
10/12/24,00:00:00,BAL,,Cash balance at the start of business day 12.10 CST,,,,"46,362.32"
10/13/24,00:00:00,BAL,,Cash balance at the start of business day 13.10 CST,,,,"46,362.32"
10/14/24,00:00:00,BAL,,Cash balance at the start of business day 14.10 CST,,,,"46,362.32"
10/12/24,01:43:06,RAD,87129517403,Removed due to Expiration: CALL WAYFAIR INC $62 EXP 10/11/24: 2.0 .W241011C62,,,,"46,362.32"
10/15/24,00:00:00,BAL,,Cash balance at the start of business day 15.10 CST,,,,"46,362.32"
10/16/24,00:00:00,BAL,,Cash balance at the start of business day 16.10 CST,,,,"46,362.32"
10/16/24,14:01:43,TRD,1001905307690,SOLD -1 W 100 15 NOV 24 62.5 CALL @2.24 CBOE,-0.02,-0.65,224.00,"46,585.65"
10/16/24,14:01:43,TRD,1001905307690,SOLD -1 W 100 15 NOV 24 62.5 CALL @2.24 CBOE,-0.02,-0.65,224.00,"46,808.98"
10/17/24,00:00:00,BAL,,Cash balance at the start of business day 17.10 CST,,,,"46,808.98"
10/18/24,00:00:00,BAL,,Cash balance at the start of business day 18.10 CST,,,,"46,808.98"
10/18/24,08:30:14,TRD,1001848294129,BOT +1 AMD 100 18 OCT 24 150 PUT @.05 CBOE,-0.01,,-5.00,"46,803.97"
10/18/24,08:42:20,TRD,1001848294204,BOT +1 AMD 100 18 OCT 24 150 PUT @.05 CBOE,-0.01,,-5.00,"46,798.96"
10/18/24,10:10:48,TRD,1001927264651,SOLD -1 MSTR 100 (Weeklys) 25 OCT 24 165 PUT @.90 MIAX,-0.01,-0.65,90.00,"46,888.30"
10/18/24,10:10:48,TRD,1001927264651,SOLD -1 MSTR 100 (Weeklys) 25 OCT 24 165 PUT @.89 MIAX,-0.02,-0.65,89.00,"46,976.63"
10/18/24,12:20:29,TRD,1001930878021,BOT +1 ALB 100 18 OCT 24 94 PUT @.08 CBOE,-0.01,-0.65,-8.00,"46,967.97"
10/18/24,12:20:29,TRD,1001930878021,BOT +1 ALB 100 18 OCT 24 94 PUT @.08 CBOE,-0.01,-0.65,-8.00,"46,959.31"
10/18/24,12:27:57,TRD,1001930878384,SOLD -1 VST 100 (Weeklys) 25 OCT 24 119 PUT @.44 PHLX,-0.01,-0.65,44.00,"47,002.65"
10/19/24,00:00:00,BAL,,Cash balance at the start of business day 19.10 CST,,,,"47,002.65"
10/20/24,00:00:00,BAL,,Cash balance at the start of business day 20.10 CST,,,,"47,002.65"
10/21/24,00:00:00,BAL,,Cash balance at the start of business day 21.10 CST,,,,"47,002.65"
10/22/24,00:00:00,BAL,,Cash balance at the start of business day 22.10 CST,,,,"47,002.65"
10/23/24,00:00:00,BAL,,Cash balance at the start of business day 23.10 CST,,,,"47,002.65"
10/23/24,09:34:25,TRD,1001927264652,BOT +2 MSTR 100 (Weeklys) 25 OCT 24 165 PUT @.09 CBOE,-0.02,-1.30,-18.00,"46,983.33"
10/23/24,10:41:25,TRD,1001968949846,SOLD -1 MSTR 100 (Weeklys) 1 NOV 24 175 PUT @1.49 MIAX,-0.01,-0.65,149.00,"47,131.67"
10/23/24,10:42:06,TRD,1001968949892,SOLD -1 MSTR 100 (Weeklys) 1 NOV 24 175 PUT @1.52 CBOE,-0.01,-0.65,152.00,"47,283.01"
10/23/24,10:59:15,TRD,1001969896885,BOT +2 MSTR 100 (Weeklys) 1 NOV 24 175 PUT @1.39 CBOE,-0.02,-1.30,-278.00,"47,003.69"
10/24/24,00:00:00,BAL,,Cash balance at the start of business day 24.10 CST,,,,"47,003.69"
10/25/24,00:00:00,BAL,,Cash balance at the start of business day 25.10 CST,,,,"47,003.69"
10/25/24,09:11:42,TRD,1001994935009,SOLD -1 VST 100 (Weeklys) 1 NOV 24 115 PUT @1.12 CBOE,-0.01,-0.65,112.00,"47,115.03"
10/25/24,09:16:25,TRD,1001994935010,BOT +1 VST 100 (Weeklys) 1 NOV 24 115 PUT @1.10 CBOE,-0.01,-0.65,-110.00,"47,004.37"
10/25/24,09:49:58,TRD,1001996451868,SOLD -2 NVDA 100 (Weeklys) 1 NOV 24 133 PUT @.57 CBOE,-0.03,-1.30,114.00,"47,117.04"
10/25/24,09:51:07,TRD,1001997182041,SOLD -1 VST 100 (Weeklys) 1 NOV 24 114 PUT @.89 PHLX,-0.01,-0.65,89.00,"47,205.38"
10/25/24,14:52:56,TRD,1002004601942,BOT +1 VST 100 (Weeklys) 25 OCT 24 119 PUT @.02 PHLX,-0.01,,-2.00,"47,203.37"
10/25/24,14:53:38,TRD,1002005166004,SOLD -1 DELL 100 (Weeklys) 1 NOV 24 115 PUT @.52 MIAX,-0.01,-0.65,52.00,"47,254.71"
10/26/24,00:00:00,BAL,,Cash balance at the start of business day 26.10 CST,,,,"47,254.71"
10/27/24,00:00:00,BAL,,Cash balance at the start of business day 27.10 CST,,,,"47,254.71"
10/28/24,00:00:00,BAL,,Cash balance at the start of business day 28.10 CST,,,,"47,254.71"
10/29/24,00:00:00,BAL,,Cash balance at the start of business day 29.10 CST,,,,"47,254.71"
10/30/24,00:00:00,BAL,,Cash balance at the start of business day 30.10 CST,,,,"47,254.71"
10/30/24,08:31:04,TRD,1002005166005,BOT +1 DELL 100 (Weeklys) 1 NOV 24 115 PUT @.05 CBOE,-0.01,,-5.00,"47,249.70"
10/30/24,19:14:37,DOI,87903282639,SCHWAB1 INT 09/27-10/29 8.38 US$,,,8.38,"47,258.08"
10/31/24,00:00:00,BAL,,Cash balance at the start of business day 31.10 CST,,,,"47,258.08"
